"ets","arima","rw","rwd","wn","theta","nn"
2.73506356815126,2.46630103906417,1.70915535681598,1.63384351873643,2.67198877362798,2.73544146180935,2.77723246509385
3.90943668612828,4.17243586558899,4.0185403161058,4.35984511274385,1.15658540332575,4.11388349921006,2.07879087430053
1.0846077168479,0.798435742210743,1.08453386590735,1.17513578001002,1.68669273426531,1.15008457500445,0.966124055171981
0.442343779764942,0.816821992958413,4.62958386946561,1.92452209160339,20.8417469369719,3.28728420991324,1.99160753774245
5.42176744730129,1.883623886394,5.42179727825632,3.38475036848384,22.1750235438189,4.40347036475581,3.94206270441484
1.75939236979664,1.56600460837599,1.56600460837599,0.51738342742807,3.79767136298876,1.37943579480737,3.23725182654287
6.120788921103,5.50159240923991,9.00159240924093,5.50159240923991,14.2761198619862,7.28159513792614,6.07492425655851
2.72782233370527,2.28432579076008,7.24397054311138,3.85458729671032,14.3906649042887,5.60009094468249,6.69087273737118
3.63482918962725,1.53760360761605,3.5435293679189,1.53760360761605,7.61222222222222,2.85806785757924,2.12753466203097
1.74543255975025,1.53626791361098,2.59331113054789,1.44353203704938,12.4577134121271,1.57574895372042,1.57167780365109
13.4158361603973,17.9082571944767,2.65427280939476,2.122688088775,14.1313715748269,1.9267820805401,18.4888265492148
16.1430485804418,4.55571912013536,16.1427115059222,12.6595896785617,25.6067162194827,14.6280620599738,11.8785678764633
3.14626860049661,3.42245954164555,1.56762083197567,3.42245954164555,6.82709623112849,2.47592302260849,4.80705720724992
2.07362375822501,0.670564309998306,3.0566182096404,0.871333843411126,13.3501232678605,1.47972622032302,2.64933053100065
1.27346295878806,1.6968583599574,1.27328008519702,1.6968583599574,8.6180404685836,0.922580105748931,1.86285815283576
4.50073440589636,4.07161189030772,4.07161189030772,2.94548670711173,6.23235004267242,4.06277214013067,4.93274540536144
44.034561092439,44.0345833333334,44.0345833333334,42.9200138888877,46.038842948718,43.3436506227902,44.109318802576
4.32174495731966,4.21540729024373,4.21540729024373,3.63438061686812,5.42737297931213,3.89465192684702,4.57532073301156
2.32372771179136,2.27016299162708,8.229030122476,4.85415425356244,20.9958528396463,6.63412267288036,3.27694978507082
14.0678353405849,12.7483154313244,14.067907492326,12.7483154313244,17.670140929113,13.2709173432824,12.8550805640535
1.01808061836378,1.04802742979012,1.01125912975913,1.19891958041967,1.01788772338748,1.04080487340105,1.0953629060361
4.25960549888497,7.80688377785096,10.7834747313602,7.80688377785096,22.3787410897906,9.42081947745594,9.16180789655627
3.37963810378623,1.36335131017672,1.36335131017672,2.4285612431613,1.20413802559415,1.93145147157298,1.94359363570724
1.4123245859778,2.906842746078,3.14644537815126,3.07221568626997,2.79843248878499,2.59265882561332,3.20448795826244
4.04034059772149,4.82774274051537,3.31658306431587,2.45081698534933,14.8437073438501,2.62920810133466,2.99607722526715
2.6094068855245,2.81591360372465,0.889957752429236,2.81591360372465,9.46211237853823,1.26777232569934,0.981823034210878
2.52163606856008,2.73203531072869,4.50039689265537,2.73203531072869,13.631936440678,3.47049475383374,5.01350485034704
1.98713585046669,2.70743534484423,0.800646551724138,2.70743534484423,4.33861074270557,1.29198243661793,8.13915057420817
1.936580448865,1.93668577694236,1.93668577694236,1.05388126566679,3.67524404761904,1.13409688815501,1.56215813430583
1.64102563379612,1.64102564102564,1.64102564102564,2.89743589743533,2.01577909270207,2.19429588536282,1.64929049021154
0.819731143892426,0.829723209835521,2.63069546436285,3.45466954645244,0.829723209835521,1.02796011302776,2.45333275752417
4.9325339869763,2.64331541225617,4.90137992831541,2.64331541225617,8.88476213750407,3.94003765942486,4.45843870043699
2.04508520517946,2.04506820681912,1.89682838283828,1.70870957098805,2.04506820681912,1.77030508831986,1.77773793219932
3.9399355765892,2.54933692291624,6.04933692292352,2.54933692291624,12.5977618751774,4.43942595131367,2.00644595514959
2.2595664992215,2.25948228882834,2.25948228882834,0.342375113532173,5.20886396981765,1.45287293814188,0.552019430692554
1.00076226220257,0.989604456053307,7.15746043998456,3.84657661135092,14.5967621648903,5.48806361230217,4.41377641810567
0.873605411511451,1.07910907577019,1.07910907577019,1.86886761029521,1.51744840837763,1.56079484945678,6.37342633371821
1.09324963976487,1.09289617486339,5.68306010928962,2.18306010929088,14.8171006107361,3.9854571309675,4.56372560583245
4.74161597208497,4.4772952853598,4.4772952853598,2.24875930522972,8.32016129032258,3.38303352888394,0.936251754889984
0.90399103236615,2.91200264628739,0.669144981412639,0.630111524162775,3.56033356776851,0.78751739403651,20.4094733098117
4.11857241371399,5.98821567860089,4.11842962962963,3.07275061728723,11.1790902902881,3.94785421528554,4.31641849999219
2.47961650595886,4.76736974956296,2.47950819672131,1.90573770491982,6.92671166827186,2.4792548023062,5.73507837524539
3.77163175955011,0.851578417604127,3.77152223782771,0.851578417604127,12.164078417603,2.18338408775331,2.56347453449375
3.87732073374342,3.48670254675636,6.98670254675928,3.48670254675636,13.2714010113188,5.27001122655153,4.68042454701104
3.7425938848399,1.57899998243346,3.74250688367036,1.57899998243346,7.15450315481884,2.94345672987142,0.710540090102208
4.6790018375543,4.55048751694285,7.61954877355603,4.55048751694285,13.1538532168719,6.08153705684671,8.51069800932826
0.973742869863943,0.973759377174143,0.624999508454581,0.629054758151864,0.973759377174143,1.63353761061221,0.624915112058161
3.61770430040966,2.84432185441426,4.9858761469594,2.84432185441426,8.61892915212875,4.03408220491129,6.17495804272581
4.47082580580023,3.90624211285288,7.35207319271678,3.90624211285288,13.1667796868716,5.79366717520255,5.2475686493181
2.33795638785264,2.33788465260306,2.33788465260306,1.34031352816014,6.11183472034062,1.71353768851823,3.80100067981457
8.15865542585628,2.77006853203569,8.15853406326034,5.37710665044601,14.2205689375507,6.84496199622182,8.02090992768532
5.50917632155406,6.49027423822715,10.233108033241,7.10430932594491,16.7462659279778,8.64258830472761,9.99854309477358
0.982517437584204,0.86339916185141,5.40487055428232,1.98151939563682,27.313137210227,3.71202044911462,2.54130597504714
3.69578504080694,2.99541981981723,5.73866306306307,2.99541981981723,11.0611855855864,4.51370379462649,3.30368893266846
